match_id,date,map,team_a_players,team_b_players
845710,2024-01-27,Arena Island (NC Zone) (Random Civs),"[431327099480047626, 512487301717295104, 401748724021329920, 394425164231868416]","[495896198444613643, 470492953983582219, 410863622139412482, 635025856313557033]"
845703,2024-01-27,Baltic,"[635025856313557033, 401748724021329920, 605758375052967937, 426026435417866244]","[410863622139412482, 394425164231868416, 715438374357434401, 859238363252523038]"
845702,2024-01-27,IC2 Sigiriya,"[332985391546236928, 211286360714117120, 495896198444613643, 238042803093897216]","[314461722817593345, 431327099480047626, 464205461407924225, 470492953983582219]"
845695,2024-01-27,Fortress,"[314461722817593345, 431327099480047626, 470492953983582219, 635025856313557033]","[332985391546236928, 238042803093897216, 317357930796023828, 464205461407924225]"
845666,2024-01-27,Boa3 Grandbara,"[431327099480047626, 522200099783311360, 238042803093897216, 699611550423711766]","[314461722817593345, 211286360714117120, 464205461407924225, 635025856313557033]"
845633,2024-01-27,Runestones( Random Civs),"[431327099480047626, 522200099783311360, 238042803093897216, 394425164231868416]","[314461722817593345, 211286360714117120, 410863622139412482, 542430914836168744]"
845599,2024-01-27,Enclosed- Random Civs,"[431327099480047626, 692780064106086420, 410863622139412482, 542430914836168744]","[314461722817593345, 522200099783311360, 811413902176419860, 394425164231868416]"
845579,2024-01-27,Regicide Fortress (Random Civs),"[332985391546236928, 431327099480047626, 509251341105889280, 605758375052967937]","[314461722817593345, 522200099783311360, 573073267766722561, 714677532665839667]"
845518,2024-01-27,Rage Forest (Random Civs),"[314461722817593345, 692780064106086420, 573073267766722561, 509251341105889280]","[431327099480047626, 211286360714117120, 470492953983582219, 542430914836168744]"
845463,2024-01-27,African Clearing (Random Civs),"[211286360714117120, 692780064106086420, 573073267766722561, 470492953983582219]","[431327099480047626, 238042803093897216, 542430914836168744, 509251341105889280]"
845424,2024-01-26,Kawasan (Random Civs),"[431327099480047626, 238042803093897216, 716142389902704691, 715438374357434401]","[211286360714117120, 522200099783311360, 440386346314498093, 509251341105889280]"
845402,2024-01-26,Nomad (Random Civs),"[431327099480047626, 211286360714117120, 573073267766722561, 711266082043854870]","[522200099783311360, 440386346314498093, 692780064106086420, 470492953983582219]"
845342,2024-01-26,Beduoins (Random Civs),"[211286360714117120, 716142389902704691, 573073267766722561, 509251341105889280]","[431327099480047626, 440386346314498093, 699611550423711766, 715438374357434401]"
845299,2024-01-26,Valley,"[440386346314498093, 573073267766722561, 759153260136366131, 568705990489276426]","[431327099480047626, 695309066771365970, 509251341105889280, 525397136481714186]"
845295,2024-01-26,Oasis(Random Civs),"[522200099783311360, 470492953983582219, 711266082043854870, 697860695550722089]","[692780064106086420, 317357930796023828, 463259002596360203, 715438374357434401]"
845250,2024-01-26,Hideout(Random Civs),"[657452537506562069, 692780064106086420, 695309066771365970, 525397136481714186]","[348849437101260801, 573073267766722561, 317357930796023828, 715438374357434401]"
845224,2024-01-26,Steppe,"[470492953983582219, 635025856313557033, 754608550721880144, 859238363252523038]","[692780064106086420, 849334461773774928, 695309066771365970, 463259002596360203]"
845202,2024-01-26,Runestones( Random Civs),"[431327099480047626, 454538560348094466, 509251341105889280, 463259002596360203]","[296465677114671105, 573073267766722561, 317357930796023828, 695309066771365970]"
845187,2024-01-26,Arabia,"[401748724021329920, 759153260136366131, 568705990489276426, 697860695550722089]","[697862073173934161, 889573070409465887, 715438374357434401, 584450667897290784]"
845173,2024-01-26,Land Nomad (Random Civs),"[431327099480047626, 296465677114671105, 454538560348094466, 714677532665839667]","[314461722817593345, 657452537506562069, 635025856313557033, 695309066771365970]"
845150,2024-01-26,Enclosed- Random Civs,"[697862073173934161, 401748724021329920, 715438374357434401, 697860695550722089]","[223875529600663552, 635033349206966277, 698943503509618729, 463259002596360203]"
845139,2024-01-26,African Clearing (Random Civs),"[431327099480047626, 296465677114671105, 454538560348094466, 714677532665839667]","[314461722817593345, 657452537506562069, 410863622139412482, 695309066771365970]"
845133,2024-01-26,Arena (Random civs),"[697862073173934161, 401748724021329920, 635033349206966277, 715438374357434401]","[703469910138814515, 223875529600663552, 759153260136366131, 889573070409465887]"
845110,2024-01-26,Beduoins (Random Civs),"[714677532665839667, 410863622139412482, 697862073173934161, 635033349206966277]","[454538560348094466, 703469910138814515, 695309066771365970, 401748724021329920]"
845094,2024-01-26,Team Acropolis (Random Civs),"[410863622139412482, 703469910138814515, 635033349206966277, 715438374357434401]","[695309066771365970, 754608550721880144, 401748724021329920, 394425164231868416]"
845076,2024-01-26,Arena Island (NC Zone) (Random Civs),"[410863622139412482, 401748724021329920, 859238363252523038, 584450667897290784]","[703469910138814515, 394425164231868416, 635033349206966277, 889573070409465887]"
845063,2024-01-26,Regicide Fortress (Random Civs),"[348849437101260801, 635033349206966277, 715438374357434401, 859238363252523038]","[401748724021329920, 394425164231868416, 605758375052967937, 889573070409465887]"
844982,2024-01-26,Nomad (Random Civs),"[470492953983582219, 401748724021329920, 394425164231868416, 605758375052967937]","[454538560348094466, 699611550423711766, 715438374357434401, 463259002596360203]"
844982,2024-01-26,Nomad (Random Civs),"[725758030221934692, 401748724021329920, 394425164231868416, 605758375052967937]","[454538560348094466, 699611550423711766, 715438374357434401, 463259002596360203]"
844978,2024-01-26,Hideout(Random Civs),"[495896198444613643, 699611550423711766, 401748724021329920, 463259002596360203]","[470492953983582219, 725758030221934692, 394425164231868416, 723567999784583239]"
844975,2024-01-26,Runestones( Random Civs),"[725758030221934692, 699611550423711766, 635033349206966277, 463259002596360203]","[470492953983582219, 394425164231868416, 605758375052967937, 715438374357434401]"
844971,2024-01-26,Rage Forest (Random Civs),"[725758030221934692, 699611550423711766, 635033349206966277, 463259002596360203]","[470492953983582219, 394425164231868416, 605758375052967937, 715438374357434401]"
844957,2024-01-26,ECL Oasis,"[470492953983582219, 635025856313557033, 945283728643608619]","[401748724021329920, 394425164231868416, 605758375052967937]"
844951,2024-01-26,Chaos Pit (Random Civs),"[440357833255682058, 394425164231868416, 635033349206966277, 426026435417866244]","[470492953983582219, 635025856313557033, 605758375052967937, 945283728643608619]"
844940,2024-01-26,Migration (Random Civs),"[495896198444613643, 410863622139412482, 401748724021329920, 394425164231868416]","[440357833255682058, 470492953983582219, 635025856313557033, 605758375052967937]"
844479,2024-01-25,Water Nomad,"[573073267766722561, 695309066771365970, 463259002596360203, 697860695550722089]","[714677532665839667, 754608550721880144, 416313753542590474, 584450667897290784]"
844426,2024-01-25,Steppe,"[657452537506562069, 695309066771365970, 394425164231868416, 584450667897290784]","[495896198444613643, 573073267766722561, 416313753542590474, 463259002596360203]"
844391,2024-01-25,Ghost Lake,"[657452537506562069, 495896198444613643, 416313753542590474, 463259002596360203]","[454538560348094466, 313042064332029952, 725758030221934692, 394425164231868416]"
844372,2024-01-25,Arena (Random civs),"[454538560348094466, 313042064332029952, 697862073173934161, 394425164231868416]","[657452537506562069, 692780064106086420, 416313753542590474, 463259002596360203]"
844357,2024-01-25,Beduoins (Random Civs),"[313042064332029952, 725758030221934692, 401748724021329920, 394425164231868416]","[495896198444613643, 454538560348094466, 416313753542590474, 463259002596360203]"
844319,2024-01-25,Kawasan (Random Civs),"[522200099783311360, 313042064332029952, 703469910138814515, 695309066771365970]","[495896198444613643, 296465677114671105, 401748724021329920, 394425164231868416]"
844300,2024-01-25,Valley,"[495896198444613643, 296465677114671105, 313042064332029952, 699611550423711766]","[314461722817593345, 573073267766722561, 695309066771365970, 394425164231868416]"
844291,2024-01-25,Enclosed- Random Civs,"[495896198444613643, 296465677114671105, 703469910138814515, 394425164231868416]","[573073267766722561, 313042064332029952, 725758030221934692, 699611550423711766]"
843828,2024-01-24,Kawasan (Random Civs),"[317357930796023828, 568705990489276426, 503759402206101545, 715438374357434401]","[573073267766722561, 401748724021329920, 416313753542590474, 525397136481714186]"
843814,2024-01-24,Land Madness,"[509251341105889280, 401748724021329920, 416313753542590474, 715438374357434401]","[573073267766722561, 568705990489276426, 503759402206101545, 525397136481714186]"
843783,2024-01-24,African Clearing (Random Civs),"[431327099480047626, 470492953983582219, 509251341105889280, 503759402206101545]","[332985391546236928, 695309066771365970, 568705990489276426, 416313753542590474]"
843742,2024-01-24,4 lakes (Random civs),"[431327099480047626, 509251341105889280, 416313753542590474, 715438374357434401]","[573073267766722561, 725758030221934692, 695309066771365970, 754608550721880144]"
843714,2024-01-24,Land Nomad (Random Civs),"[573073267766722561, 313042064332029952, 715438374357434401, 697860695550722089]","[699611550423711766, 695309066771365970, 754608550721880144, 503759402206101545]"
843691,2024-01-24,Oasis(Random Civs),"[699611550423711766, 697862073173934161, 849334461773774928, 509251341105889280]","[454538560348094466, 725758030221934692, 605758375052967937, 416313753542590474]"
843666,2024-01-24,Haboob (Random Civs),"[454538560348094466, 313042064332029952, 697862073173934161, 223875529600663552]","[657452537506562069, 699611550423711766, 849334461773774928, 416313753542590474]"
843646,2024-01-24,Runestones( Random Civs),"[657452537506562069, 699611550423711766, 697862073173934161, 568705990489276426]","[348849437101260801, 313042064332029952, 703469910138814515, 849334461773774928]"
843609,2024-01-24,Rage Forest (Random Civs),"[657452537506562069, 635025856313557033, 703469910138814515, 605758375052967937]","[348849437101260801, 313042064332029952, 714677532665839667, 849334461773774928]"
843055,2024-01-23,Arabia,"[313042064332029952, 849334461773774928, 715438374357434401, 584450667897290784]","[573073267766722561, 695309066771365970, 503759402206101545, 525397136481714186]"
843033,2024-01-23,Arena (Random civs),"[431327099480047626, 313042064332029952, 723567999784583239, 584450667897290784]","[454538560348094466, 348849437101260801, 849334461773774928, 695309066771365970]"
843017,2024-01-23,Steppe,"[313042064332029952, 723567999784583239, 358570022400032768, 715438374357434401]","[725758030221934692, 849334461773774928, 695309066771365970, 525397136481714186]"
842978,2024-01-23,Nomad (Random Civs),"[495896198444613643, 410863622139412482, 703469910138814515, 695309066771365970]","[454538560348094466, 348849437101260801, 697862073173934161, 439339450770653185]"
842924,2024-01-23,Golden Pit,"[314461722817593345, 695309066771365970, 849334461773774928, 605758375052967937]","[454538560348094466, 348849437101260801, 313042064332029952, 410863622139412482]"
842896,2024-01-23,Hideout(Random Civs),"[454538560348094466, 313042064332029952, 725758030221934692, 605758375052967937]","[348849437101260801, 573073267766722561, 697862073173934161, 849334461773774928]"
842505,2024-01-22,Ghost Lake,"[657452537506562069, 695309066771365970, 509251341105889280, 223875529600663552]","[495896198444613643, 296465677114671105, 461865599136694272, 503759402206101545]"
842472,2024-01-22,African Clearing (Random Civs),"[495896198444613643, 296465677114671105, 695309066771365970, 223875529600663552]","[314461722817593345, 348849437101260801, 698943503509618729, 711266082043854870]"
842458,2024-01-22,Oasis(Random Civs),"[348849437101260801, 699611550423711766, 697862073173934161, 439339450770653185]","[657452537506562069, 454538560348094466, 635033349206966277, 711266082043854870]"
842448,2024-01-22,Land Nomad (Random Civs),"[314461722817593345, 509251341105889280, 223875529600663552, 711266082043854870]","[495896198444613643, 410863622139412482, 695309066771365970, 635033349206966277]"
842442,2024-01-22,Kawasan (Random Civs),"[495896198444613643, 454538560348094466, 410863622139412482, 509251341105889280]","[314461722817593345, 697862073173934161, 695309066771365970, 635033349206966277]"
842431,2024-01-22,Team Islands,"[495896198444613643, 313042064332029952, 697862073173934161, 635033349206966277]","[454538560348094466, 410863622139412482, 695309066771365970, 509251341105889280]"
